GEO_ID,Geography,Homeownership%,MedianIncome,LargeHH%,OldHouse%
860Z200US03837,ZCTA5 03837,0.908,116605.0,0.638,0.579
860Z200US03840,ZCTA5 03840,0.733,147132.0,0.319,0.627
860Z200US03841,ZCTA5 03841,0.672,99268.0,0.393,0.729
860Z200US03848,ZCTA5 03848,0.732,103665.0,0.475,0.552
860Z200US03849,ZCTA5 03849,0.918,96875.0,0.329,0.504
860Z200US03850,ZCTA5 03850,0.858,120250.0,0.495,0.726
860Z200US03853,ZCTA5 03853,0.808,101958.0,0.326,0.568
860Z200US03854,ZCTA5 03854,0.886,193558.0,0.339,0.699
860Z200US03855,ZCTA5 03855,0.91,99122.0,0.318,0.502
860Z200US03858,ZCTA5 03858,0.87,135648.0,0.307,0.553
860Z200US03861,ZCTA5 03861,0.797,140321.0,0.268,0.614
860Z200US03862,ZCTA5 03862,0.794,136170.0,0.469,0.658
860Z200US03865,ZCTA5 03865,0.643,109040.0,0.448,0.582
860Z200US03869,ZCTA5 03869,0.682,82983.0,0.382,0.564
860Z200US03870,ZCTA5 03870,0.784,127772.0,0.398,0.672
860Z200US03872,ZCTA5 03872,0.942,91563.0,0.29,0.645
860Z200US03873,ZCTA5 03873,0.819,137813.0,0.315,0.58
860Z200US03882,ZCTA5 03882,0.815,77426.0,0.365,0.565
860Z200US03885,ZCTA5 03885,0.776,141438.0,0.315,0.718
860Z200US03887,ZCTA5 03887,0.91,99868.0,0.295,0.593
860Z200US03894,ZCTA5 03894,0.81,84660.0,0.59,0.635
860Z200US03901,ZCTA5 03901,0.732,77790.0,0.401,0.603
860Z200US03902,ZCTA5 03902,0.907,131538.0,0.282,0.557
860Z200US03903,ZCTA5 03903,0.791,100472.0,0.368,0.549
860Z200US03905,ZCTA5 03905,0.938,138519.0,0.415,0.784
860Z200US03906,ZCTA5 03906,0.851,95762.0,0.423,0.577
860Z200US03907,ZCTA5 03907,0.752,104250.0,0.391,0.524
860Z200US03908,ZCTA5 03908,0.76,97927.0,0.4,0.632
860Z200US03909,ZCTA5 03909,0.813,108889.0,0.375,0.586
860Z200US04002,ZCTA5 04002,0.808,77853.0,0.383,0.585
860Z200US04008,ZCTA5 04008,0.801,104914.0,0.34,0.527
860Z200US04019,ZCTA5 04019,0.865,85625.0,0.553,0.547
860Z200US04021,ZCTA5 04021,0.88,145833.0,0.285,0.736
860Z200US04032,ZCTA5 04032,0.718,108864.0,0.414,0.589
860Z200US04038,ZCTA5 04038,0.798,110181.0,0.354,0.572
860Z200US04039,ZCTA5 04039,0.781,94284.0,0.367,0.509
860Z200US04042,ZCTA5 04042,0.832,81250.0,0.282,0.536
860Z200US04043,ZCTA5 04043,0.653,101204.0,0.439,0.628
860Z200US04046,ZCTA5 04046,0.867,99861.0,0.442,0.654
860Z200US04048,ZCTA5 04048,0.934,90125.0,0.35,0.523
860Z200US04049,ZCTA5 04049,0.879,78558.0,0.3,0.618
860Z200US04050,ZCTA5 04050,0.931,80625.0,0.444,0.51
860Z200US04062,ZCTA5 04062,0.806,98946.0,0.359,0.553
860Z200US04069,ZCTA5 04069,0.927,103750.0,0.317,0.672
860Z200US04071,ZCTA5 04071,0.951,86932.0,0.303,0.565
860Z200US04074,ZCTA5 04074,0.705,125642.0,0.387,0.632
860Z200US04079,ZCTA5 04079,0.906,87866.0,0.469,0.533
860Z200US04084,ZCTA5 04084,0.887,103086.0,0.332,0.517
860Z200US04085,ZCTA5 04085,0.896,88739.0,0.33,0.538
860Z200US04086,ZCTA5 04086,0.745,82356.0,0.399,0.576
860Z200US04093,ZCTA5 04093,0.757,85208.0,0.399,0.568
860Z200US04096,ZCTA5 04096,0.725,107911.0,0.374,0.682
860Z200US04097,ZCTA5 04097,0.939,119813.0,0.364,0.667
860Z200US04105,ZCTA5 04105,0.803,131833.0,0.328,0.719
860Z200US04107,ZCTA5 04107,0.905,145464.0,0.274,0.748
860Z200US04108,ZCTA5 04108,0.949,84120.0,0.581,0.634
860Z200US04110,ZCTA5 04110,0.669,187857.0,0.251,0.812
860Z200US04220,ZCTA5 04220,0.822,89036.0,0.436,0.597
860Z200US04239,ZCTA5 04239,0.754,77575.0,0.532,0.585
860Z200US04258,ZCTA5 04258,0.836,91932.0,0.379,0.582
860Z200US04259,ZCTA5 04259,0.758,94868.0,0.433,0.69
860Z200US04260,ZCTA5 04260,0.755,107781.0,0.299,0.605
860Z200US04282,ZCTA5 04282,0.819,87981.0,0.322,0.618
860Z200US04284,ZCTA5 04284,0.888,75987.0,0.467,0.592
860Z200US04342,ZCTA5 04342,0.71,78150.0,0.398,0.524
860Z200US04350,ZCTA5 04350,0.814,75329.0,0.361,0.515
860Z200US04351,ZCTA5 04351,0.771,89453.0,0.28,0.561
860Z200US04355,ZCTA5 04355,0.894,88583.0,0.328,0.559
860Z200US04364,ZCTA5 04364,0.768,82858.0,0.424,0.522
860Z200US04419,ZCTA5 04419,0.747,89615.0,0.291,0.568
860Z200US04421,ZCTA5 04421,0.908,111500.0,0.464,0.683
860Z200US04422,ZCTA5 04422,0.789,75795.0,0.311,0.604
860Z200US04429,ZCTA5 04429,0.853,92223.0,0.388,0.617
860Z200US04435,ZCTA5 04435,0.785,76875.0,0.317,0.604
860Z200US04444,ZCTA5 04444,0.823,102922.0,0.309,0.586
860Z200US04450,ZCTA5 04450,0.616,77917.0,0.284,0.512
860Z200US04456,ZCTA5 04456,0.691,75917.0,0.315,0.556
860Z200US04474,ZCTA5 04474,0.821,92583.0,0.357,0.737
860Z200US04496,ZCTA5 04496,0.809,103938.0,0.409,0.569
860Z200US04530,ZCTA5 04530,0.66,78482.0,0.55,0.517
860Z200US04535,ZCTA5 04535,0.953,87250.0,0.369,0.595
860Z200US04539,ZCTA5 04539,0.908,94688.0,0.504,0.551
860Z200US04548,ZCTA5 04548,0.906,82986.0,0.536,0.62
860Z200US04551,ZCTA5 04551,0.945,96250.0,0.358,0.559
860Z200US04553,ZCTA5 04553,0.88,79667.0,0.366,0.616
860Z200US04554,ZCTA5 04554,0.954,76932.0,0.46,0.612
860Z200US04555,ZCTA5 04555,0.79,96667.0,0.324,0.575
860Z200US04556,ZCTA5 04556,0.882,89844.0,0.401,0.559
860Z200US04558,ZCTA5 04558,0.956,81103.0,0.478,0.677
860Z200US04564,ZCTA5 04564,0.994,118077.0,0.454,0.533
860Z200US04573,ZCTA5 04573,0.952,85682.0,0.44,0.688
860Z200US04576,ZCTA5 04576,0.979,83438.0,0.608,0.654
860Z200US04578,ZCTA5 04578,0.819,82750.0,0.391,0.617
860Z200US04653,ZCTA5 04653,0.804,86818.0,0.5,0.623
860Z200US04660,ZCTA5 04660,0.961,83750.0,0.371,0.561
860Z200US04662,ZCTA5 04662,0.869,150250.0,0.509,0.672
860Z200US04677,ZCTA5 04677,0.932,76250.0,0.51,0.69
860Z200US04684,ZCTA5 04684,0.922,77632.0,0.553,0.583
860Z200US04685,ZCTA5 04685,0.932,78125.0,0.492,0.535
860Z200US04757,ZCTA5 04757,0.846,78690.0,0.325,0.544
860Z200US04843,ZCTA5 04843,0.713,82841.0,0.63,0.557
860Z200US04847,ZCTA5 04847,0.907,83462.0,0.316,0.609
860Z200US04848,ZCTA5 04848,0.977,75625.0,0.736,0.604
860Z200US04849,ZCTA5 04849,0.898,79051.0,0.33,0.576
860Z200US04853,ZCTA5 04853,0.955,93667.0,0.327,0.578
860Z200US04854,ZCTA5 04854,0.919,82250.0,0.443,0.58
860Z200US04856,ZCTA5 04856,0.877,93169.0,0.346,0.621
860Z200US04858,ZCTA5 04858,0.898,80938.0,0.461,0.585
860Z200US04859,ZCTA5 04859,0.924,77708.0,0.327,0.547
860Z200US04864,ZCTA5 04864,0.827,77321.0,0.42,0.656
860Z200US04917,ZCTA5 04917,0.906,86021.0,0.368,0.534
860Z200US04951,ZCTA5 04951,0.817,78409.0,0.344,0.571
860Z200US04973,ZCTA5 04973,0.793,85192.0,0.355,0.613
860Z200US04985,ZCTA5 04985,0.953,83750.0,0.45,0.515
860Z200US05032,ZCTA5 05032,0.755,86964.0,0.412,0.544
860Z200US05033,ZCTA5 05033,0.75,93393.0,0.527,0.512
860Z200US05036,ZCTA5 05036,0.875,104073.0,0.352,0.734
860Z200US05037,ZCTA5 05037,0.738,100938.0,0.308,0.523
860Z200US05039,ZCTA5 05039,0.859,80781.0,0.339,0.564
860Z200US05042,ZCTA5 05042,0.881,77917.0,0.345,0.624
860Z200US05043,ZCTA5 05043,0.853,79107.0,0.309,0.833
860Z200US05046,ZCTA5 05046,0.846,76528.0,0.379,0.521
860Z200US05048,ZCTA5 05048,0.898,99282.0,0.291,0.63
860Z200US05052,ZCTA5 05052,0.835,76417.0,0.321,0.598
860Z200US05055,ZCTA5 05055,0.847,140590.0,0.387,0.679
860Z200US05061,ZCTA5 05061,0.66,77652.0,0.517,0.506
860Z200US05062,ZCTA5 05062,0.932,77500.0,0.524,0.682
860Z200US05067,ZCTA5 05067,0.903,115089.0,0.542,0.524
860Z200US05072,ZCTA5 05072,0.874,112237.0,0.44,0.592
860Z200US05075,ZCTA5 05075,0.917,104250.0,0.442,0.648
860Z200US05091,ZCTA5 05091,0.755,115875.0,0.429,0.645
860Z200US05142,ZCTA5 05142,0.88,78750.0,0.35,0.603
860Z200US05146,ZCTA5 05146,0.919,86750.0,0.464,0.517
860Z200US05148,ZCTA5 05148,0.762,82807.0,0.337,0.609
860Z200US05151,ZCTA5 05151,0.886,108050.0,0.276,0.713
860Z200US05153,ZCTA5 05153,0.63,80313.0,0.42,0.608
860Z200US05158,ZCTA5 05158,0.768,97778.0,0.579,0.555
860Z200US05161,ZCTA5 05161,0.91,121375.0,0.42,0.747
860Z200US05250,ZCTA5 05250,0.895,81536.0,0.493,0.643
860Z200US05251,ZCTA5 05251,0.935,102216.0,0.401,0.71
860Z200US05255,ZCTA5 05255,0.74,97037.0,0.489,0.688
860Z200US05257,ZCTA5 05257,0.782,92212.0,0.511,0.517
860Z200US05262,ZCTA5 05262,0.962,88417.0,0.293,0.561
860Z200US05340,ZCTA5 05340,0.801,80000.0,0.349,0.645
860Z200US05342,ZCTA5 05342,0.961,82708.0,0.27,0.676
860Z200US05343,ZCTA5 05343,0.764,75921.0,0.5,0.51
860Z200US05346,ZCTA5 05346,0.823,75541.0,0.57,0.551
860Z200US05352,ZCTA5 05352,0.957,82000.0,0.353,0.631
860Z200US05353,ZCTA5 05353,0.83,80833.0,0.38,0.539
860Z200US05354,ZCTA5 05354,0.698,79601.0,0.512,0.519
860Z200US05355,ZCTA5 05355,0.93,76406.0,0.597,0.623
860Z200US05359,ZCTA5 05359,0.922,76250.0,0.374,0.543
860Z200US05360,ZCTA5 05360,0.923,106250.0,0.53,0.534
860Z200US05361,ZCTA5 05361,0.866,79545.0,0.352,0.566
860Z200US05363,ZCTA5 05363,0.764,78939.0,0.673,0.55
860Z200US05408,ZCTA5 05408,0.62,98656.0,0.453,0.525
860Z200US05441,ZCTA5 05441,1.0,77813.0,0.321,0.549
860Z200US05443,ZCTA5 05443,0.782,91458.0,0.438,0.522
860Z200US05445,ZCTA5 05445,0.923,136385.0,0.412,0.724
860Z200US05448,ZCTA5 05448,0.844,79583.0,0.425,0.654
860Z200US05454,ZCTA5 05454,0.73,118438.0,0.253,0.596
860Z200US05455,ZCTA5 05455,0.806,112712.0,0.32,0.605
860Z200US05456,ZCTA5 05456,0.794,138214.0,0.288,0.561
860Z200US05457,ZCTA5 05457,0.902,101964.0,0.251,0.546
860Z200US05458,ZCTA5 05458,0.836,98151.0,0.364,0.605
860Z200US05461,ZCTA5 05461,0.799,112589.0,0.461,0.679
860Z200US05462,ZCTA5 05462,0.799,95323.0,0.294,0.511
860Z200US05464,ZCTA5 05464,0.715,86464.0,0.419,0.572
860Z200US05465,ZCTA5 05465,0.852,116786.0,0.301,0.678
860Z200US05468,ZCTA5 05468,0.739,112122.0,0.299,0.525
860Z200US05472,ZCTA5 05472,0.783,96205.0,0.334,0.617
860Z200US05473,ZCTA5 05473,0.901,94919.0,0.258,0.58
860Z200US05477,ZCTA5 05477,0.627,118214.0,0.488,0.596
860Z200US05482,ZCTA5 05482,0.626,115019.0,0.377,0.604
860Z200US05486,ZCTA5 05486,0.914,133750.0,0.272,0.526
860Z200US05489,ZCTA5 05489,0.887,88015.0,0.375,0.744
860Z200US05491,ZCTA5 05491,0.789,91053.0,0.39,0.529
860Z200US05492,ZCTA5 05492,0.839,75694.0,0.516,0.625
860Z200US05640,ZCTA5 05640,1.0,116250.0,1.02,0.815
860Z200US05648,ZCTA5 05648,0.916,83846.0,0.68,0.599
860Z200US05649,ZCTA5 05649,0.731,91667.0,0.481,0.71
860Z200US05650,ZCTA5 05650,0.886,94063.0,0.533,0.529
860Z200US05651,ZCTA5 05651,0.773,92813.0,0.47,0.502
860Z200US05655,ZCTA5 05655,0.702,82763.0,0.36,0.607
860Z200US05660,ZCTA5 05660,0.84,94107.0,0.33,0.549
860Z200US05672,ZCTA5 05672,0.635,86304.0,0.562,0.618
860Z200US05679,ZCTA5 05679,0.703,94180.0,0.51,0.548
860Z200US05730,ZCTA5 05730,0.833,88500.0,0.337,0.683
860Z200US05735,ZCTA5 05735,0.775,76816.0,0.66,0.597
860Z200US05737,ZCTA5 05737,0.954,98438.0,0.3,0.6
860Z200US05742,ZCTA5 05742,0.872,76250.0,0.408,0.652
860Z200US05753,ZCTA5 05753,0.633,87340.0,0.528,0.538
860Z200US05769,ZCTA5 05769,0.887,92500.0,0.374,0.641
860Z200US05770,ZCTA5 05770,0.75,87321.0,0.367,0.548
860Z200US05773,ZCTA5 05773,0.856,79181.0,0.349,0.68
860Z200US05778,ZCTA5 05778,0.751,76250.0,0.335,0.658
860Z200US05827,ZCTA5 05827,0.936,80500.0,0.286,0.719
860Z200US05845,ZCTA5 05845,0.807,78125.0,0.296,0.72
860Z200US05853,ZCTA5 05853,0.963,88558.0,0.619,0.556
860Z200US05857,ZCTA5 05857,0.745,76992.0,0.557,0.545
860Z200US05859,ZCTA5 05859,0.643,80694.0,0.361,0.526
860Z200US05862,ZCTA5 05862,0.893,93594.0,0.487,0.634
860Z200US05874,ZCTA5 05874,0.888,91607.0,0.256,0.527
860Z200US06001,ZCTA5 06001,0.689,151033.0,0.4,0.69
860Z200US06002,ZCTA5 06002,0.62,97436.0,0.561,0.537
860Z200US06016,ZCTA5 06016,0.642,119338.0,0.475,0.685
860Z200US06019,ZCTA5 06019,0.714,128725.0,0.436,0.633
860Z200US06021,ZCTA5 06021,0.949,114904.0,0.353,0.642
860Z200US06023,ZCTA5 06023,0.821,111042.0,0.522,0.672
860Z200US06024,ZCTA5 06024,0.918,79189.0,0.338,0.839
860Z200US06026,ZCTA5 06026,0.768,122764.0,0.415,0.657
860Z200US06027,ZCTA5 06027,0.945,114563.0,0.358,0.707
860Z200US06029,ZCTA5 06029,0.695,125216.0,0.352,0.586
860Z200US06031,ZCTA5 06031,0.932,99219.0,0.329,0.6
860Z200US06032,ZCTA5 06032,0.623,131488.0,0.405,0.576
860Z200US06033,ZCTA5 06033,0.741,144394.0,0.419,0.654
860Z200US06035,ZCTA5 06035,0.794,109922.0,0.354,0.636
860Z200US06037,ZCTA5 06037,0.792,110443.0,0.419,0.607
860Z200US06039,ZCTA5 06039,0.778,98882.0,0.279,0.653
860Z200US06043,ZCTA5 06043,0.905,124861.0,0.336,0.719
860Z200US06057,ZCTA5 06057,0.869,117224.0,0.404,0.689
860Z200US06058,ZCTA5 06058,0.846,85859.0,0.452,0.67
860Z200US06060,ZCTA5 06060,0.963,133333.0,0.251,0.787
860Z200US06063,ZCTA5 06063,0.899,126432.0,0.302,0.597
860Z200US06068,ZCTA5 06068,0.857,96375.0,0.585,0.671
860Z200US06069,ZCTA5 06069,0.782,106761.0,0.551,0.723
860Z200US06070,ZCTA5 06070,0.781,159797.0,0.36,0.712
860Z200US06071,ZCTA5 06071,0.927,115833.0,0.374,0.68
860Z200US06073,ZCTA5 06073,0.831,180172.0,0.281,0.805
860Z200US06074,ZCTA5 06074,0.692,143025.0,0.34,0.613
860Z200US06076,ZCTA5 06076,0.745,96944.0,0.379,0.529
860Z200US06078,ZCTA5 06078,0.751,120345.0,0.398,0.732
860Z200US06082,ZCTA5 06082,0.705,91141.0,0.469,0.532
860Z200US06084,ZCTA5 06084,0.913,135688.0,0.264,0.69
860Z200US06085,ZCTA5 06085,0.769,144808.0,0.32,0.63
860Z200US06090,ZCTA5 06090,0.792,135909.0,0.255,0.733
860Z200US06093,ZCTA5 06093,0.92,133857.0,0.282,0.716
860Z200US06095,ZCTA5 06095,0.77,107548.0,0.487,0.657
860Z200US06096,ZCTA5 06096,0.687,90417.0,0.431,0.501
860Z200US06107,ZCTA5 06107,0.798,167659.0,0.369,0.686
860Z200US06109,ZCTA5 06109,0.736,118523.0,0.431,0.598
860Z200US06111,ZCTA5 06111,0.612,98585.0,0.482,0.504
860Z200US06117,ZCTA5 06117,0.787,169162.0,0.394,0.658
860Z200US06232,ZCTA5 06232,0.958,127335.0,0.327,0.73
860Z200US06234,ZCTA5 06234,0.752,91270.0,0.28,0.625
860Z200US06235,ZCTA5 06235,0.849,96944.0,0.476,0.524
860Z200US06238,ZCTA5 06238,0.903,104953.0,0.322,0.611
860Z200US06242,ZCTA5 06242,0.826,100625.0,0.294,0.599
860Z200US06247,ZCTA5 06247,0.901,110234.0,0.475,0.616
860Z200US06248,ZCTA5 06248,0.849,136328.0,0.285,0.705
860Z200US06249,ZCTA5 06249,0.886,106594.0,0.42,0.608
860Z200US06250,ZCTA5 06250,0.688,103333.0,0.467,0.598
860Z200US06254,ZCTA5 06254,0.885,100179.0,0.393,0.665
860Z200US06255,ZCTA5 06255,0.75,90651.0,0.481,0.606
860Z200US06259,ZCTA5 06259,0.882,105970.0,0.484,0.55
860Z200US06266,ZCTA5 06266,0.874,83456.0,0.692,0.94
860Z200US06277,ZCTA5 06277,0.797,107390.0,0.313,0.667
860Z200US06278,ZCTA5 06278,0.861,127969.0,0.383,0.637
860Z200US06281,ZCTA5 06281,0.849,110341.0,0.375,0.554
860Z200US06282,ZCTA5 06282,0.922,91379.0,0.507,0.532
860Z200US06331,ZCTA5 06331,0.916,99487.0,0.432,0.59
860Z200US06333,ZCTA5 06333,0.772,131628.0,0.397,0.693
860Z200US06334,ZCTA5 06334,0.871,110375.0,0.412,0.556
860Z200US06335,ZCTA5 06335,0.847,126121.0,0.32,0.681
860Z200US06339,ZCTA5 06339,0.841,104963.0,0.464,0.666
860Z200US06351,ZCTA5 06351,0.699,84107.0,0.476,0.602
860Z200US06354,ZCTA5 06354,0.74,89861.0,0.327,0.61
860Z200US06355,ZCTA5 06355,0.768,132367.0,0.426,0.662
860Z200US06357,ZCTA5 06357,0.779,98852.0,0.456,0.541
860Z200US06359,ZCTA5 06359,0.93,115069.0,0.328,0.601
860Z200US06365,ZCTA5 06365,0.936,109441.0,0.361,0.574
860Z200US06370,ZCTA5 06370,0.864,100891.0,0.394,0.554
860Z200US06371,ZCTA5 06371,0.913,127429.0,0.387,0.681
860Z200US06375,ZCTA5 06375,0.826,104427.0,0.405,0.6
860Z200US06376,ZCTA5 06376,1.0,183625.0,0.621,0.718
860Z200US06377,ZCTA5 06377,0.825,94120.0,0.495,0.641
860Z200US06378,ZCTA5 06378,0.743,126014.0,0.403,0.576
860Z200US06379,ZCTA5 06379,0.683,87352.0,0.484,0.501
860Z200US06382,ZCTA5 06382,0.777,85021.0,0.376,0.522
860Z200US06384,ZCTA5 06384,0.843,90500.0,0.355,0.501
860Z200US06385,ZCTA5 06385,0.806,110375.0,0.419,0.627
860Z200US06403,ZCTA5 06403,0.663,95405.0,0.459,0.586
860Z200US06410,ZCTA5 06410,0.794,150524.0,0.369,0.663
860Z200US06412,ZCTA5 06412,0.762,94570.0,0.616,0.599
860Z200US06413,ZCTA5 06413,0.797,116023.0,0.341,0.569
860Z200US06415,ZCTA5 06415,0.784,119656.0,0.351,0.624
860Z200US06417,ZCTA5 06417,0.72,86995.0,0.509,0.509
860Z200US06420,ZCTA5 06420,0.865,118839.0,0.301,0.694
860Z200US06422,ZCTA5 06422,0.937,151875.0,0.311,0.739
860Z200US06423,ZCTA5 06423,0.956,106217.0,0.285,0.621
860Z200US06424,ZCTA5 06424,0.806,116645.0,0.45,0.609
860Z200US06426,ZCTA5 06426,0.681,104028.0,0.523,0.655
860Z200US06437,ZCTA5 06437,0.852,130036.0,0.377,0.657
860Z200US06441,ZCTA5 06441,0.95,110574.0,0.41,0.664
860Z200US06442,ZCTA5 06442,0.74,99578.0,0.32,0.57
860Z200US06443,ZCTA5 06443,0.921,168341.0,0.342,0.753
860Z200US06444,ZCTA5 06444,0.833,135179.0,0.647,0.897
860Z200US06455,ZCTA5 06455,0.901,114500.0,0.437,0.593
860Z200US06456,ZCTA5 06456,1.0,125350.0,0.523,0.998
860Z200US06461,ZCTA5 06461,0.754,124129.0,0.367,0.595
860Z200US06468,ZCTA5 06468,0.865,156731.0,0.305,0.744
860Z200US06470,ZCTA5 06470,0.849,149933.0,0.333,0.747
860Z200US06471,ZCTA5 06471,0.761,120885.0,0.397,0.595
860Z200US06472,ZCTA5 06472,0.86,108333.0,0.333,0.7
860Z200US06473,ZCTA5 06473,0.812,127370.0,0.36,0.614
860Z200US06475,ZCTA5 06475,0.863,119500.0,0.405,0.658
860Z200US06477,ZCTA5 06477,0.892,145625.0,0.358,0.733
860Z200US06478,ZCTA5 06478,0.89,125563.0,0.297,0.627
860Z200US06479,ZCTA5 06479,0.765,111462.0,0.419,0.584
860Z200US06480,ZCTA5 06480,0.83,118955.0,0.346,0.601
860Z200US06481,ZCTA5 06481,0.881,109228.0,0.362,0.745
860Z200US06482,ZCTA5 06482,0.894,144387.0,0.333,0.69
860Z200US06483,ZCTA5 06483,0.677,103682.0,0.445,0.552
860Z200US06484,ZCTA5 06484,0.644,114739.0,0.418,0.584
860Z200US06489,ZCTA5 06489,0.725,124543.0,0.357,0.626
860Z200US06492,ZCTA5 06492,0.612,101757.0,0.462,0.513
860Z200US06498,ZCTA5 06498,0.8,76172.0,0.604,0.53
860Z200US06517,ZCTA5 06517,0.615,97154.0,0.585,0.529
860Z200US06611,ZCTA5 06611,0.856,163227.0,0.288,0.695
860Z200US06612,ZCTA5 06612,0.974,189505.0,0.28,0.864
860Z200US06614,ZCTA5 06614,0.739,105656.0,0.461,0.546
860Z200US06712,ZCTA5 06712,0.82,125556.0,0.36,0.633
860Z200US06716,ZCTA5 06716,0.906,114529.0,0.373,0.606
860Z200US06751,ZCTA5 06751,0.885,106731.0,0.416,0.583
860Z200US06752,ZCTA5 06752,0.97,156682.0,0.293,0.799
860Z200US06754,ZCTA5 06754,0.942,104444.0,0.352,0.748
860Z200US06756,ZCTA5 06756,0.955,169821.0,0.362,0.742
860Z200US06757,ZCTA5 06757,0.738,95435.0,0.621,0.605
860Z200US06759,ZCTA5 06759,0.823,113472.0,0.438,0.711
860Z200US06762,ZCTA5 06762,0.824,142750.0,0.312,0.601
860Z200US06763,ZCTA5 06763,0.932,113750.0,0.4,0.684
860Z200US06776,ZCTA5 06776,0.758,102240.0,0.421,0.624
860Z200US06777,ZCTA5 06777,0.979,93203.0,0.413,0.683
860Z200US06778,ZCTA5 06778,0.906,108750.0,0.362,0.565
860Z200US06782,ZCTA5 06782,0.899,97222.0,0.405,0.728
860Z200US06783,ZCTA5 06783,0.969,120250.0,0.509,0.726
860Z200US06784,ZCTA5 06784,0.963,106313.0,0.474,0.689
860Z200US06785,ZCTA5 06785,0.856,116648.0,0.345,0.698
860Z200US06786,ZCTA5 06786,0.722,99855.0,0.466,0.593
860Z200US06791,ZCTA5 06791,0.939,108382.0,0.381,0.665
860Z200US06793,ZCTA5 06793,0.956,119375.0,0.574,0.666
860Z200US06795,ZCTA5 06795,0.8,102800.0,0.359,0.666
860Z200US06796,ZCTA5 06796,0.991,107125.0,0.432,0.71
860Z200US06798,ZCTA5 06798,0.744,129427.0,0.444,0.687
860Z200US06801,ZCTA5 06801,0.646,115135.0,0.384,0.639
860Z200US06804,ZCTA5 06804,0.743,142826.0,0.327,0.659
860Z200US06807,ZCTA5 06807,0.604,194492.0,0.378,0.652
860Z200US06811,ZCTA5 06811,0.638,107519.0,0.423,0.596
860Z200US06812,ZCTA5 06812,0.962,143864.0,0.307,0.683
860Z200US06824,ZCTA5 06824,0.815,193149.0,0.345,0.768
860Z200US06825,ZCTA5 06825,0.724,126744.0,0.428,0.628
860Z200US06831,ZCTA5 06831,0.805,218785.0,0.277,0.721
860Z200US06870,ZCTA5 06870,0.752,227727.0,0.376,0.761
860Z200US06877,ZCTA5 06877,0.782,168991.0,0.341,0.743
860Z200US06890,ZCTA5 06890,0.763,214523.0,0.442,0.803
860Z200US06896,ZCTA5 06896,0.883,174981.0,0.316,0.781
860Z200US06897,ZCTA5 06897,0.835,227165.0,0.291,0.812
860Z200US07004,ZCTA5 07004,0.762,113750.0,0.361,0.763
860Z200US07005,ZCTA5 07005,0.687,126411.0,0.4,0.637
860Z200US07006,ZCTA5 07006,0.651,148645.0,0.368,0.648
860Z200US07009,ZCTA5 07009,0.687,153654.0,0.336,0.712
860Z200US07016,ZCTA5 07016,0.724,148629.0,0.368,0.665
860Z200US07023,ZCTA5 07023,0.848,176667.0,0.33,0.765
860Z200US07028,ZCTA5 07028,0.845,246500.0,0.275,0.807
860Z200US07033,ZCTA5 07033,0.711,126295.0,0.438,0.589
860Z200US07039,ZCTA5 07039,0.844,218416.0,0.295,0.759
860Z200US07040,ZCTA5 07040,0.601,167428.0,0.468,0.684
860Z200US07044,ZCTA5 07044,0.62,159044.0,0.406,0.599
860Z200US07058,ZCTA5 07058,0.67,147207.0,0.319,0.604
860Z200US07062,ZCTA5 07062,0.603,92711.0,0.515,0.566
860Z200US07064,ZCTA5 07064,0.931,143194.0,0.397,0.724
860Z200US07066,ZCTA5 07066,0.743,122610.0,0.446,0.655
860Z200US07067,ZCTA5 07067,0.893,134301.0,0.28,0.689
860Z200US07069,ZCTA5 07069,0.787,166693.0,0.358,0.766
860Z200US07076,ZCTA5 07076,0.757,173564.0,0.356,0.733
860Z200US07077,ZCTA5 07077,0.688,106926.0,0.451,0.66
860Z200US07080,ZCTA5 07080,0.788,126161.0,0.29,0.685
860Z200US07082,ZCTA5 07082,0.884,194464.0,0.445,0.813
860Z200US07083,ZCTA5 07083,0.637,118106.0,0.408,0.568
860Z200US07090,ZCTA5 07090,0.777,212700.0,0.271,0.741
860Z200US07092,ZCTA5 07092,0.969,210100.0,0.32,0.817
860Z200US07205,ZCTA5 07205,0.602,98558.0,0.519,0.528
860Z200US07401,ZCTA5 07401,0.705,156992.0,0.318,0.624
860Z200US07403,ZCTA5 07403,0.689,126825.0,0.366,0.542
860Z200US07405,ZCTA5 07405,0.749,127500.0,0.372,0.675
860Z200US07410,ZCTA5 07410,0.754,147952.0,0.414,0.64
860Z200US07421,ZCTA5 07421,0.947,132419.0,0.305,0.631
860Z200US07422,ZCTA5 07422,0.983,110526.0,0.397,0.604
860Z200US07432,ZCTA5 07432,0.672,140063.0,0.535,0.643
860Z200US07435,ZCTA5 07435,0.933,143191.0,0.42,0.803
860Z200US07436,ZCTA5 07436,0.91,162763.0,0.302,0.677
860Z200US07438,ZCTA5 07438,0.842,119594.0,0.402,0.645
860Z200US07439,ZCTA5 07439,0.874,104946.0,0.384,0.733
860Z200US07440,ZCTA5 07440,0.857,147976.0,0.394,0.745
860Z200US07442,ZCTA5 07442,0.672,119038.0,0.35,0.568
860Z200US07446,ZCTA5 07446,0.702,164767.0,0.377,0.688
860Z200US07450,ZCTA5 07450,0.809,217250.0,0.294,0.746
860Z200US07456,ZCTA5 07456,0.958,142529.0,0.28,0.747
